start_time,end_time,frequency,pitch
12.32,12.34,515.7493830804707,71.75
12.34,12.4,530.8619935522296,72.24999999999999
12.4,12.42,538.5835590540484,72.5
12.42,12.44,546.4174373123329,72.75
12.44,12.46,562.4286903665894,73.25
12.46,12.48,578.9091089468005,73.74999999999999
12.48,12.62,587.3295358348151,74.0
12.62,12.64,554.3652619537442,72.99999999999999
12.64,12.66,538.5835590540484,72.5
12.66,12.68,530.8619935522296,72.24999999999999
12.68,12.7,523.2511306011972,72.0
12.7,12.8,515.7493830804707,71.75
12.8,12.82,523.2511306011972,72.0
12.82,12.86,515.7493830804707,71.75
12.86,12.88,501.0669992929443,71.25
12.88,12.9,479.82340237271336,70.5
12.9,12.92,459.48046426806206,69.75
12.92,12.94,452.8929841231365,69.5
12.94,13.04,446.39994737251044,69.25
13.04,13.08,440.0,69.0
13.08,13.1,446.39994737251044,69.25
13.1,13.2,452.8929841231365,69.5
13.2,13.26,446.39994737251044,69.25
13.26,13.32,459.48046426806206,69.75
13.32,13.34,446.39994737251044,69.25
13.34,13.36,440.0,69.0
13.54,13.56,433.6918074016825,68.75
14.08,14.1,155.56349186104046,51.0
14.1,14.12,157.82621495421003,51.25
14.12,14.14,162.45087605334493,51.75
14.14,14.16,167.21105006640263,52.24999999999999
14.16,14.18,169.64319079487348,52.499999999999986
14.18,14.34,172.11070782485513,52.75
14.38,14.4,204.67527831347223,55.75
14.4,14.42,201.74088950502767,55.5
14.42,14.44,198.84857044604223,55.24999999999999
14.44,14.48,187.68805775749541,54.25
14.48,14.5,190.41804342135148,54.49999999999999
14.56,14.58,257.8746915402353,59.74999999999999
14.58,14.6,250.53349964647214,59.249999999999986
14.6,14.62,246.94165062806206,58.99999999999999
14.62,14.66,243.40129723554335,58.75
14.66,14.68,239.91170118635668,58.5
14.68,14.76,236.4721347825532,58.24999999999999
14.76,14.78,223.19997368625522,57.25
14.78,14.8,220.0,57.0
14.92,14.94,193.18773764106294,54.75
14.94,15.0,195.99771799087463,55.0
15.0,15.02,193.18773764106294,54.75
15.46,15.48,306.66641795877985,62.74999999999999
15.48,15.5,302.2698024407796,62.499999999999986
15.5,15.52,297.93622032611637,62.25
15.54,15.56,285.30470202322215,61.5
15.56,15.6,281.2143451832947,61.24999999999999
15.6,15.64,277.1826309768721,60.999999999999986
15.64,15.68,281.2143451832947,61.24999999999999
15.86,15.94,233.08188075904496,58.0
15.94,16.02,236.4721347825532,58.24999999999999
16.02,16.08,233.08188075904496,58.0
18.38,18.42,239.91170118635668,58.5
18.42,18.46,236.4721347825532,58.24999999999999
18.46,18.5,233.08188075904496,58.0
18.5,18.62,229.74023213403103,57.75
18.62,18.66,226.44649206156825,57.49999999999999
18.66,18.68,223.19997368625522,57.25
18.84,18.86,190.41804342135148,54.49999999999999
18.86,18.88,193.18773764106294,54.75
18.88,18.9,195.99771799087463,55.0
19.04,19.08,160.12185011264063,51.49999999999999
19.08,19.1,162.45087605334493,51.75
19.1,19.12,167.21105006640263,52.24999999999999
19.12,19.14,172.11070782485513,52.75
19.14,19.16,177.15393651441798,53.25
19.16,19.2,179.73069985652097,53.5
19.2,19.22,184.9972113558172,54.0
19.22,19.32,190.41804342135148,54.49999999999999
19.32,19.36,193.18773764106294,54.75
19.36,19.4,195.99771799087463,55.0
19.54,19.58,233.08188075904496,58.0
19.58,19.6,229.74023213403103,57.75
19.6,19.62,233.08188075904496,58.0
19.62,19.66,236.4721347825532,58.24999999999999
19.66,19.68,233.08188075904496,58.0
19.68,19.7,229.74023213403103,57.75
19.7,19.72,220.0,57.0
19.72,19.74,210.6727217536862,56.25
19.74,19.76,198.84857044604223,55.24999999999999
19.76,19.84,195.99771799087463,55.0
19.84,19.94,193.18773764106294,54.75
19.94,19.96,190.41804342135148,54.49999999999999
19.96,20.0,193.18773764106294,54.75
20.18,20.2,297.93622032611637,62.25
20.2,20.28,289.45455447340026,61.749999999999986
20.28,20.3,293.6647679174076,61.99999999999999
20.3,20.32,297.93622032611637,62.25
20.32,20.34,302.2698024407796,62.499999999999986
20.34,20.4,297.93622032611637,62.25
20.4,20.42,293.6647679174076,61.99999999999999
20.42,20.46,289.45455447340026,61.749999999999986
20.46,20.48,293.6647679174076,61.99999999999999
20.48,20.56,297.93622032611637,62.25
20.56,20.62,289.45455447340026,61.749999999999986
20.62,20.64,293.6647679174076,61.99999999999999
20.64,20.68,297.93622032611637,62.25
20.68,20.7,302.2698024407796,62.499999999999986
20.7,20.74,306.66641795877985,62.74999999999999
20.74,20.78,302.2698024407796,62.499999999999986
20.82,20.86,349.2282314330039,65.0
20.86,20.9,344.2214156497103,64.74999999999999
20.9,20.94,349.2282314330039,65.0
20.94,21.0,354.30787302883596,65.25
21.0,21.1,349.2282314330039,65.0
21.1,21.16,354.30787302883596,65.25
21.16,21.18,349.2282314330039,65.0
21.18,21.22,344.2214156497103,64.74999999999999
21.22,21.24,349.2282314330039,65.0
21.24,21.3,354.30787302883596,65.25
21.3,21.54,349.2282314330039,65.0
21.54,21.56,354.30787302883596,65.25
21.56,21.58,380.83608684270297,66.5
21.58,21.72,391.99543598174927,66.99999999999999
21.72,21.74,386.3754752821259,66.75
21.74,21.76,380.83608684270297,66.5
21.76,21.78,364.6898861689792,65.75
21.78,21.8,354.30787302883596,65.25
21.8,21.84,349.2282314330039,65.0
21.84,21.86,344.2214156497103,64.74999999999999
21.86,21.9,339.28638158974695,64.5
21.9,22.04,334.42210013280527,64.25
22.04,22.06,329.6275569128699,63.999999999999986
23.32,23.34,369.9944227116344,66.0
23.34,23.44,364.6898861689792,65.75
23.44,23.46,369.9944227116344,66.0
23.46,23.48,375.37611551499083,66.24999999999999
23.48,23.52,380.83608684270297,66.5
23.52,23.54,386.3754752821259,66.75
23.54,23.56,391.99543598174927,66.99999999999999
23.56,23.62,397.69714089208446,67.25
23.62,23.68,386.3754752821259,66.75
23.68,23.7,391.99543598174927,66.99999999999999
23.7,23.74,397.69714089208446,67.25
23.74,23.98,391.99543598174927,66.99999999999999
23.98,24.0,386.3754752821259,66.75
24.0,24.04,354.30787302883596,65.25
24.04,24.06,344.2214156497103,64.74999999999999
24.06,24.08,339.28638158974695,64.5
24.08,24.1,344.2214156497103,64.74999999999999
24.1,24.3,349.2282314330039,65.0
24.3,24.36,354.30787302883596,65.25
24.36,24.44,349.2282314330039,65.0
24.44,24.46,354.30787302883596,65.25
24.52,24.6,349.2282314330039,65.0
24.6,24.64,344.2214156497103,64.74999999999999
24.64,24.66,339.28638158974695,64.5
24.66,24.68,334.42210013280527,64.25
24.68,24.7,311.1269837220809,63.0
24.7,24.72,297.93622032611637,62.25
24.72,24.74,293.6647679174076,61.99999999999999
24.74,24.78,289.45455447340026,61.749999999999986
24.82,24.84,306.66641795877985,62.74999999999999
24.84,24.96,297.93622032611637,62.25
24.96,25.0,293.6647679174076,61.99999999999999
25.0,25.06,297.93622032611637,62.25
25.06,25.08,293.6647679174076,61.99999999999999
25.08,25.1,289.45455447340026,61.749999999999986
25.1,25.12,281.2143451832947,61.24999999999999
25.12,25.14,265.4309967761148,60.249999999999986
25.14,25.22,261.6255653005986,60.0
25.22,25.24,265.4309967761148,60.249999999999986
25.24,25.26,281.2143451832947,61.24999999999999
25.26,25.28,289.45455447340026,61.749999999999986
25.28,25.44,293.6647679174076,61.99999999999999
25.44,25.46,289.45455447340026,61.749999999999986
25.46,25.48,285.30470202322215,61.5
25.48,25.5,281.2143451832947,61.24999999999999
25.5,25.52,277.1826309768721,60.999999999999986
25.52,25.54,273.20871865616647,60.75
25.54,25.58,277.1826309768721,60.999999999999986
25.58,25.6,281.2143451832947,61.24999999999999
25.6,25.62,285.30470202322215,61.5
25.62,25.68,289.45455447340026,61.749999999999986
25.68,25.7,297.93622032611637,62.25
25.7,25.72,289.45455447340026,61.749999999999986
25.78,25.82,236.4721347825532,58.24999999999999
25.82,25.86,233.08188075904496,58.0
25.86,25.9,236.4721347825532,58.24999999999999
25.9,25.92,250.53349964647214,59.249999999999986
25.92,25.94,257.8746915402353,59.74999999999999
25.94,26.02,261.6255653005986,60.0
26.02,26.04,257.8746915402353,59.74999999999999
26.04,26.08,254.17759331190004,59.5
26.08,26.1,246.94165062806206,58.99999999999999
26.1,26.12,243.40129723554335,58.75
26.12,26.16,236.4721347825532,58.24999999999999
26.16,26.2,233.08188075904496,58.0
26.2,26.24,229.74023213403103,57.75
26.34,26.36,229.74023213403103,57.75
26.36,26.42,226.44649206156825,57.49999999999999
26.42,26.52,229.74023213403103,57.75
28.82,28.84,223.19997368625522,57.25
28.84,28.92,229.74023213403103,57.75
28.96,28.98,204.67527831347223,55.75
28.98,29.0,210.6727217536862,56.25
29.02,29.04,174.61411571650194,52.99999999999999
29.04,29.1,177.15393651441798,53.25
29.1,29.12,179.73069985652097,53.5
29.12,29.14,184.9972113558172,54.0
29.14,29.16,187.68805775749541,54.25
29.16,29.18,195.99771799087463,55.0
29.9,29.92,250.53349964647214,59.249999999999986
29.92,29.94,246.94165062806206,58.99999999999999
29.94,29.96,243.40129723554335,58.75
29.96,30.08,239.91170118635668,58.5
30.08,30.16,265.4309967761148,60.249999999999986
30.16,30.18,269.2917795270241,60.49999999999999
30.18,30.2,273.20871865616647,60.75
30.2,30.22,285.30470202322215,61.5
30.22,30.3,297.93622032611637,62.25
30.3,30.34,293.6647679174076,61.99999999999999
30.34,30.36,289.45455447340026,61.749999999999986
30.36,30.38,293.6647679174076,61.99999999999999
30.38,30.42,297.93622032611637,62.25
30.42,30.46,293.6647679174076,61.99999999999999
30.46,30.48,289.45455447340026,61.749999999999986
30.48,30.5,293.6647679174076,61.99999999999999
30.5,30.58,297.93622032611637,62.25
30.58,30.6,293.6647679174076,61.99999999999999
30.6,30.64,289.45455447340026,61.749999999999986
30.64,30.66,281.2143451832947,61.24999999999999
30.68,30.74,354.30787302883596,65.25
30.74,30.76,349.2282314330039,65.0
30.76,30.8,344.2214156497103,64.74999999999999
30.8,31.16,349.2282314330039,65.0
31.16,31.2,354.30787302883596,65.25
31.2,31.28,349.2282314330039,65.0
31.36,31.38,354.30787302883596,65.25
31.38,31.44,349.2282314330039,65.0
31.44,31.48,354.30787302883596,65.25
31.48,31.5,364.6898861689792,65.75
31.5,31.52,380.83608684270297,66.5
31.52,31.68,391.99543598174927,66.99999999999999
31.68,31.7,380.83608684270297,66.5
31.7,31.72,354.30787302883596,65.25
31.72,31.74,349.2282314330039,65.0
31.74,31.78,339.28638158974695,64.5
31.78,31.82,334.42210013280527,64.25
31.82,31.86,324.90175210668986,63.75
31.9,31.94,324.90175210668986,63.75
31.98,32.12,281.2143451832947,61.24999999999999
32.12,32.14,269.2917795270241,60.49999999999999
32.14,32.18,265.4309967761148,60.249999999999986
32.18,32.22,261.6255653005986,60.0
32.22,32.24,257.8746915402353,59.74999999999999
32.24,32.28,254.17759331190004,59.5
32.28,32.32,257.8746915402353,59.74999999999999
33.22,33.26,349.2282314330039,65.0
33.26,33.34,354.30787302883596,65.25
33.34,33.36,359.46139971304194,65.49999999999999
33.36,33.38,375.37611551499083,66.24999999999999
33.38,33.58,391.99543598174927,66.99999999999999
33.58,33.62,397.69714089208446,67.25
33.62,33.66,391.99543598174927,66.99999999999999
33.66,33.68,386.3754752821259,66.75
33.68,33.82,391.99543598174927,66.99999999999999
33.82,33.86,397.69714089208446,67.25
33.86,33.94,391.99543598174927,66.99999999999999
33.94,33.96,386.3754752821259,66.75
33.96,33.98,380.83608684270297,66.5
33.98,34.0,359.46139971304194,65.49999999999999
34.0,34.02,354.30787302883596,65.25
34.02,34.36,349.2282314330039,65.0
34.42,34.48,354.30787302883596,65.25
34.48,34.5,349.2282314330039,65.0
34.5,34.52,339.28638158974695,64.5
34.52,34.54,334.42210013280527,64.25
34.54,34.56,320.24370022528126,63.49999999999999
34.56,34.58,311.1269837220809,63.0
34.58,34.6,306.66641795877985,62.74999999999999
34.6,34.62,302.2698024407796,62.499999999999986
34.62,34.68,297.93622032611637,62.25
34.68,34.96,293.6647679174076,61.99999999999999
34.96,34.98,297.93622032611637,62.25
34.98,35.04,293.6647679174076,61.99999999999999
35.06,35.08,269.2917795270241,60.49999999999999
35.08,35.1,265.4309967761148,60.249999999999986
35.1,35.12,269.2917795270241,60.49999999999999
35.12,35.14,277.1826309768721,60.999999999999986
35.14,35.16,281.2143451832947,61.24999999999999
35.16,35.2,289.45455447340026,61.749999999999986
35.2,35.32,293.6647679174076,61.99999999999999
35.32,35.34,289.45455447340026,61.749999999999986
35.34,35.36,285.30470202322215,61.5
35.36,35.4,281.2143451832947,61.24999999999999
35.4,35.46,277.1826309768721,60.999999999999986
35.46,35.48,281.2143451832947,61.24999999999999
35.48,35.5,289.45455447340026,61.749999999999986
35.5,35.52,297.93622032611637,62.25
35.52,35.54,302.2698024407796,62.499999999999986
35.56,35.58,306.66641795877985,62.74999999999999
35.58,35.62,297.93622032611637,62.25
35.68,35.76,236.4721347825532,58.24999999999999
35.76,35.78,239.91170118635668,58.5
35.78,35.8,243.40129723554335,58.75
35.8,35.82,250.53349964647214,59.249999999999986
35.82,35.84,254.17759331190004,59.5
35.84,35.86,257.8746915402353,59.74999999999999
35.86,35.96,261.6255653005986,60.0
35.96,35.98,257.8746915402353,59.74999999999999
35.98,36.0,250.53349964647214,59.249999999999986
36.0,36.02,243.40129723554335,58.75
36.02,36.06,236.4721347825532,58.24999999999999
36.06,36.08,233.08188075904496,58.0
36.08,36.1,229.74023213403103,57.75
36.1,36.12,223.19997368625522,57.25
36.12,36.14,216.84590370084126,56.74999999999999
36.14,36.18,198.84857044604223,55.24999999999999
36.18,36.2,195.99771799087463,55.0
36.2,36.22,198.84857044604223,55.24999999999999
36.22,36.24,201.74088950502767,55.5
36.24,36.26,207.65234878997256,55.99999999999999
36.26,36.32,229.74023213403103,57.75
36.6,36.64,195.99771799087463,55.0
36.64,36.72,193.18773764106294,54.75
36.72,36.76,195.99771799087463,55.0
36.76,36.82,198.84857044604223,55.24999999999999
36.82,36.88,195.99771799087463,55.0
36.92,36.94,184.9972113558172,54.0
36.94,36.96,179.73069985652097,53.5
36.96,37.04,177.15393651441798,53.25
37.04,37.06,179.73069985652097,53.5
37.06,37.08,182.3449430844896,53.74999999999999
37.08,37.1,184.9972113558172,54.0
37.1,37.12,187.68805775749541,54.25
37.12,37.14,190.41804342135148,54.49999999999999
37.14,37.16,193.18773764106294,54.75
37.16,37.18,195.99771799087463,55.0
37.18,37.22,198.84857044604223,55.24999999999999
37.22,37.28,193.18773764106294,54.75
37.28,37.32,195.99771799087463,55.0
37.32,37.38,198.84857044604223,55.24999999999999
37.92,38.02,515.7493830804707,71.75
38.2,38.24,515.7493830804707,71.75
38.86,38.88,160.12185011264063,51.49999999999999
38.88,38.9,164.81377845643496,52.0
38.9,38.92,169.64319079487348,52.499999999999986
38.92,38.94,174.61411571650194,52.99999999999999
38.94,38.96,177.15393651441798,53.25
38.96,38.98,179.73069985652097,53.5
38.98,39.0,182.3449430844896,53.74999999999999
40.56,40.6,236.4721347825532,58.24999999999999
40.6,40.68,233.08188075904496,58.0
40.68,40.7,236.4721347825532,58.24999999999999
40.7,40.72,239.91170118635668,58.5
40.72,40.74,250.53349964647214,59.249999999999986
40.74,40.76,254.17759331190004,59.5
40.76,40.78,261.6255653005986,60.0
40.78,40.9,265.4309967761148,60.249999999999986
40.9,40.96,261.6255653005986,60.0
40.96,40.98,257.8746915402353,59.74999999999999
40.98,41.0,250.53349964647214,59.249999999999986
41.0,41.08,233.08188075904496,58.0
41.08,41.1,229.74023213403103,57.75
41.1,41.14,233.08188075904496,58.0
41.14,41.18,229.74023213403103,57.75
41.18,41.2,226.44649206156825,57.49999999999999
41.2,41.26,233.08188075904496,58.0
41.26,41.3,229.74023213403103,57.75
41.3,41.32,250.53349964647214,59.249999999999986
41.32,41.34,257.8746915402353,59.74999999999999
41.34,41.36,261.6255653005986,60.0
41.36,41.44,265.4309967761148,60.249999999999986
41.44,41.56,261.6255653005986,60.0
41.56,41.58,257.8746915402353,59.74999999999999
41.58,41.78,261.6255653005986,60.0
41.78,41.82,257.8746915402353,59.74999999999999
41.82,41.88,261.6255653005986,60.0
41.88,41.9,257.8746915402353,59.74999999999999
41.9,41.98,261.6255653005986,60.0
41.98,42.02,257.8746915402353,59.74999999999999
42.1,42.12,246.94165062806206,58.99999999999999
42.12,42.14,243.40129723554335,58.75
42.14,42.16,239.91170118635668,58.5
42.16,42.18,236.4721347825532,58.24999999999999
42.18,42.2,233.08188075904496,58.0
42.2,42.26,229.74023213403103,57.75
42.26,42.34,233.08188075904496,58.0
42.34,42.38,229.74023213403103,57.75
42.38,42.44,233.08188075904496,58.0
42.44,42.5,236.4721347825532,58.24999999999999
42.5,42.52,233.08188075904496,58.0
42.52,42.56,229.74023213403103,57.75
42.56,42.58,233.08188075904496,58.0
42.58,42.6,243.40129723554335,58.75
42.6,42.62,250.53349964647214,59.249999999999986
42.62,42.66,257.8746915402353,59.74999999999999
42.66,42.74,261.6255653005986,60.0
42.74,42.76,257.8746915402353,59.74999999999999
42.76,42.78,254.17759331190004,59.5
42.78,42.8,250.53349964647214,59.249999999999986
42.8,42.82,254.17759331190004,59.5
43.0,43.02,236.4721347825532,58.24999999999999
43.02,43.18,233.08188075904496,58.0
43.18,43.2,243.40129723554335,58.75
43.2,43.22,254.17759331190004,59.5
43.22,43.24,261.6255653005986,60.0
43.24,43.3,265.4309967761148,60.249999999999986
43.3,43.36,261.6255653005986,60.0
43.36,43.38,265.4309967761148,60.249999999999986
43.38,43.42,261.6255653005986,60.0
43.42,43.46,257.8746915402353,59.74999999999999
43.46,43.48,254.17759331190004,59.5
43.48,43.5,246.94165062806206,58.99999999999999
43.5,43.52,233.08188075904496,58.0
43.52,43.56,229.74023213403103,57.75
43.56,43.58,233.08188075904496,58.0
43.58,43.62,236.4721347825532,58.24999999999999
43.62,43.66,233.08188075904496,58.0
43.66,43.74,236.4721347825532,58.24999999999999
43.74,43.78,233.08188075904496,58.0
43.78,43.82,229.74023213403103,57.75
43.82,43.84,261.6255653005986,60.0
43.84,43.88,265.4309967761148,60.249999999999986
43.88,43.9,261.6255653005986,60.0
43.9,43.92,257.8746915402353,59.74999999999999
43.92,43.94,250.53349964647214,59.249999999999986
43.98,44.0,265.4309967761148,60.249999999999986
44.0,44.02,273.20871865616647,60.75
44.02,44.04,269.2917795270241,60.49999999999999
44.04,44.08,265.4309967761148,60.249999999999986
44.08,44.1,261.6255653005986,60.0
44.1,44.3,257.8746915402353,59.74999999999999
44.3,44.34,261.6255653005986,60.0
44.34,44.5,257.8746915402353,59.74999999999999
44.6,44.66,233.08188075904496,58.0
44.66,44.72,229.74023213403103,57.75
44.72,44.8,233.08188075904496,58.0
44.8,44.9,229.74023213403103,57.75
44.9,44.96,233.08188075904496,58.0
44.96,45.0,236.4721347825532,58.24999999999999
45.0,45.02,239.91170118635668,58.5
45.02,45.04,250.53349964647214,59.249999999999986
45.04,45.06,254.17759331190004,59.5
45.06,45.08,257.8746915402353,59.74999999999999
45.08,45.1,261.6255653005986,60.0
45.1,45.12,265.4309967761148,60.249999999999986
45.12,45.2,261.6255653005986,60.0
45.2,45.3,257.8746915402353,59.74999999999999
45.52,45.6,236.4721347825532,58.24999999999999
45.6,45.66,233.08188075904496,58.0
45.66,45.68,243.40129723554335,58.75
45.68,45.7,257.8746915402353,59.74999999999999
45.7,45.74,265.4309967761148,60.249999999999986
45.74,45.76,261.6255653005986,60.0
45.76,45.78,257.8746915402353,59.74999999999999
45.78,45.8,236.4721347825532,58.24999999999999
45.84,45.86,273.20871865616647,60.75
45.86,45.9,265.4309967761148,60.249999999999986
45.9,45.92,261.6255653005986,60.0
45.92,45.94,257.8746915402353,59.74999999999999
45.94,45.96,254.17759331190004,59.5
45.96,46.02,236.4721347825532,58.24999999999999
46.02,46.06,233.08188075904496,58.0
46.06,46.1,229.74023213403103,57.75
46.1,46.26,233.08188075904496,58.0
46.26,46.28,236.4721347825532,58.24999999999999
46.28,46.3,250.53349964647214,59.249999999999986
46.3,46.32,257.8746915402353,59.74999999999999
46.32,46.34,261.6255653005986,60.0
46.34,46.38,265.4309967761148,60.249999999999986
46.38,46.7,261.6255653005986,60.0
46.7,46.72,257.8746915402353,59.74999999999999
46.72,46.74,250.53349964647214,59.249999999999986
46.74,46.76,243.40129723554335,58.75
46.76,46.78,236.4721347825532,58.24999999999999
46.8,46.84,261.6255653005986,60.0
46.84,46.92,257.8746915402353,59.74999999999999
46.92,46.98,261.6255653005986,60.0
46.98,47.0,257.8746915402353,59.74999999999999
47.04,47.12,306.66641795877985,62.74999999999999
47.12,47.16,311.1269837220809,63.0
47.16,47.18,315.65242990842006,63.25000000000001
47.18,47.2,349.2282314330039,65.0
47.2,47.26,354.30787302883596,65.25
47.26,47.28,349.2282314330039,65.0
47.28,47.3,344.2214156497103,64.74999999999999
47.3,47.32,334.42210013280527,64.25
47.32,47.34,329.6275569128699,63.999999999999986
47.34,47.4,324.90175210668986,63.75
47.4,47.42,320.24370022528126,63.49999999999999
47.42,47.44,315.65242990842006,63.25000000000001
47.44,47.46,311.1269837220809,63.0
47.46,47.48,302.2698024407796,62.499999999999986
47.48,47.5,281.2143451832947,61.24999999999999
47.5,47.52,277.1826309768721,60.999999999999986
47.52,47.56,265.4309967761148,60.249999999999986
47.56,47.58,261.6255653005986,60.0
47.64,47.68,289.45455447340026,61.749999999999986
47.68,47.7,281.2143451832947,61.24999999999999
47.7,47.74,277.1826309768721,60.999999999999986
47.74,47.8,273.20871865616647,60.75
47.8,47.88,281.2143451832947,61.24999999999999
50.52,50.58,530.8619935522296,72.24999999999999
50.58,50.6,538.5835590540484,72.5
50.6,50.62,546.4174373123329,72.75
50.62,50.64,570.6094040464443,73.5
50.64,50.66,587.3295358348151,74.0
50.66,50.72,595.8724406522327,74.25
50.72,50.74,587.3295358348151,74.0
50.74,50.76,578.9091089468005,73.74999999999999
50.76,50.8,570.6094040464443,73.5
50.8,50.82,530.8619935522296,72.24999999999999
50.82,50.94,515.7493830804707,71.75
50.94,51.0,523.2511306011972,72.0
51.1,51.22,466.1637615180899,69.99999999999999
51.22,51.24,479.82340237271336,70.5
51.24,51.26,501.0669992929443,71.25
51.26,51.36,515.7493830804707,71.75
51.36,51.38,523.2511306011972,72.0
51.38,51.4,530.8619935522296,72.24999999999999
51.4,51.52,523.2511306011972,72.0
51.52,51.58,530.8619935522296,72.24999999999999
51.58,51.7,523.2511306011972,72.0
51.76,51.84,570.6094040464443,73.5
52.18,52.2,501.0669992929443,71.25
52.2,52.24,486.8025944710867,70.75
52.24,52.28,479.82340237271336,70.5
52.28,52.32,472.9442695651064,70.25
52.32,52.4,459.48046426806206,69.75
52.4,52.42,466.1637615180899,69.99999999999999
52.48,52.5,515.7493830804707,71.75
52.5,52.56,530.8619935522296,72.24999999999999
52.56,52.58,523.2511306011972,72.0
52.58,52.66,515.7493830804707,71.75
